Feature ID	Taxon	Consensus
37078d033acad0d8338649362aae3d87	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Aspergillaceae; g__Penicillium	1.0
37a2e16a767f5dae6fbf2a5e9b9151fe	Unassigned	1.0
37a86283aae14c65a55e9f2a16fdf6cd	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales	1.0
37d3ad915b49ec58237667afa2c08fdc	k__Fungi; p__Ascomycota; c__Pezizomycetes; o__Pezizales; f__Pezizaceae; g__Terfezia	0.6
37ee49821d1448333f8b7f2efaea48fd	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Sebacinales; f__Serendipitaceae; g__Serendipita; s__vermifera	0.8
384dea5a250a127057b4690cf3297e17	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Cortinariaceae; g__Cortinarius	0.7
38f99345cc58ea15cca4b9d2b8012cd1	k__Viridiplantae; p__Chlorophyta; c__Chlorophyceae; o__Chlamydomonadales; f__Chlamydomonadaceae	0.7
3900d2ccd0f0ca2fea35e0a4a4317798	Unassigned	1.0
395c81ff2e0ba3a02b7b7f6dc13703fb	k__Fungi; p__Basidiomycota; c__Agaricomycetes	1.0
398b7186d15c83475cb568baf949b4fa	k__Fungi; p__Mucoromycota; c__Glomeromycetes; o__Glomerales; f__Glomeraceae; g__Glomus	0.6
3a0e815fb390d3fe6e20960a9c41ea4b	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Sebacinales; f__Serendipitaceae; g__Serendipita; s__vermifera	0.6
3b0f58a3cf2b622c4ebdde513fb12d74	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Nectriaceae; g__Fusarium	0.9
3b34d413f02e91c0c7f1b9769bdac803	Unassigned	1.0
3b5d44664aa83f43815edb3f925140c8	k__Viridiplantae; p__Streptophyta; c__Magnoliopsida; o__Ranunculales; f__Papaveraceae; g__Papaver; s__somniferum	1.0
3bec6ae77ca9ab6658b28189f467ea6d	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Cordycipitaceae; g__Simplicillium	0.7
3c6bf2e166bfa9b7b355d2c17662b7c8	k__Viridiplantae; p__Streptophyta; c__Magnoliopsida; o__Ranunculales; f__Papaveraceae; g__Papaver; s__somniferum	1.0
3c7c562f526b1438f10f7bf3418e770d	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Hyaloscyphaceae; g__Hyaloscypha	1.0
3c98fa86b38acf9fed781e8bf0e58255	k__Fungi; p__Basidiomycota; c__Agaricomycetes	1.0
3c9d495587d77fe373f80362ccdfc436	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Aspergillaceae; g__Penicillium	1.0
3cc688c4fdda0803bfdd0e359d2924f5	k__Fungi; p__Ascomycota; c__Orbiliomycetes; o__Orbiliales; f__Orbiliaceae; g__Arthrobotrys	0.6
3cfc8630bed67162fff6f44407e810e3	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Hyaloscyphaceae; g__Hyaloscypha	1.0
3d41833e30caa9cc6fc4fb5e1606834c	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales	1.0
3d52a22ca9475fbd444ed0e0aacf8f5a	k__Fungi; p__Basidiomycota; c__Agaricomycetes	1.0
3dbdd09a2491c33f77a638c7e27f0a34	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales	0.7
3ddcf500c61a11a542de8e604a1365c0	k__Metazoa; p__Nematoda; c__Chromadorea; o__Rhabditida; f__Aphelenchoididae; g__Aphelenchoides	1.0
3df2578a284877df1ab6e0c4ab5b30a2	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Aspergillaceae; g__Penicillium	1.0
3ea72425920719b5b72a37d2fc53f2be	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Aspergillaceae; g__Penicillium	1.0
3edbe2690b910330b5088f3bdf0a2080	k__Fungi; p__Mucoromycota; c__Glomeromycetes; o__Glomerales; f__Glomeraceae; g__Rhizophagus	0.6
3eec485324d85f21f69c0dc35b52e683	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Xylariales	0.7
3eefd8a55e3075dc3d3819ec6cce8400	Unassigned	1.0
3f08c88178dbd5989d9f8d79ee458583	k__Fungi; p__Ascomycota; c__Pezizomycetes; o__Pezizales; f__Pyronemataceae; g__Trichophaea	0.7
3f1b7d4c129c5bf2a2b29c8409b9d582	k__Fungi; p__Basidiomycota; c__Agaricomycetes	1.0
3f917a8a551ee412dbe07c4503da2c93	Unassigned	1.0
3f9c679e0b9d1a229ee7d1255632b483	k__Fungi; p__Mucoromycota; c__Umbelopsidomycetes; o__Umbelopsidales; f__Umbelopsidaceae; g__Umbelopsis	1.0
4005bc43ff4fd0829e57eddbeb89cbdf	Unassigned	1.0
402f408b59e9a7938b379966728ff797	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Clavariaceae	1.0
40383408d8bca5164a1208117749c7dd	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Nectriaceae	0.9
4071c813857ae3164fbc4fd568dd7a05	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Cantharellales; f__Ceratobasidiaceae; g__Ceratobasidium	0.6
4073f552e63c7c0edf0a720f56ced50c	k__Fungi; p__Basidiomycota; c__Agaricomycetes	1.0
4076383c2180f542085c985465ba9fb8	k__Fungi; p__Ascomycota; c__Pezizomycetes; o__Pezizales; f__Pezizaceae; g__Phaeopezia	0.6
410f253e00cdcaaff443b13960d4ddae	Unassigned	1.0
4140aeee70dc75a082468652f4086d16	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Hymenogastraceae; g__Alnicola	0.6
41579ef95a75b2d30da16540dcd74392	Unassigned	1.0
41fe223b01e7f3086c39ca662ab4dd8d	k__Fungi; p__Ascomycota; c__Orbiliomycetes; o__Orbiliales; f__Orbiliaceae; g__Arthrobotrys	0.6
42037627d7e9a280a389bd2189c49d71	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Mycenaceae; g__Mycena	1.0
436625efc96b4257e1287f973cba5a3e	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Polyporales; f__Polyporaceae; g__Hornodermoporus; s__martius	1.0
4380094ca7d6ae3d0b50436f1d2a7b92	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Coniochaetales; f__Coniochaetaceae; g__Coniochaeta	0.9
43b4935ae8486c102bec3bfa539d380f	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Sebacinales; f__Serendipitaceae; g__Serendipita; s__vermifera	0.8
43bfb5077f3cfaf8b53cfb8a5ed37aab	k__Eukaryota; p__Ciliophora; c__Nassophorea; o__Microthoracida; f__Microthoracidae; g__Leptopharynx; s__costatus	1.0
43dcee49483d3810b1d9b0fb4372f779	k__Eukaryota; p__Ciliophora; c__Nassophorea; o__Microthoracida; f__Microthoracidae; g__Leptopharynx; s__costatus	1.0
4436be2aa69b31168020bcef3e3df31b	Unassigned	1.0
4462ba5fda525e01aa6c782fc58333ad	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Hypocreaceae; g__Trichoderma	1.0
44bac7bdbe2b892b863b7a8fd6fe2c2e	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Hyaloscyphaceae; g__Hyaloscypha	1.0
450048b8e4addd1533fd53a9119dc45d	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Herpotrichiellaceae; g__Exophiala	0.8
4505c7bb4814f734d9f0d4c341495e8f	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Hyaloscyphaceae; g__Hyaloscypha	1.0
4534d92c8c443320b356b08c68b62c52	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Cantharellales; f__Tulasnellaceae; g__Tulasnella; s__calospora	0.556
45bfb7838da3f803724e02e3f7824f75	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Hyaloscyphaceae; g__Hyaloscypha	1.0
45e76dd8ac5eda431b2be114ebe9d848	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Hyaloscyphaceae; g__Hyaloscypha	1.0
46251054c930e8c41fbd85f1595c1654	k__Fungi; p__Basidiomycota; c__Cystobasidiomycetes; o__Cyphobasidiales; f__Cyphobasidiaceae; g__Cyphobasidium; s__hypogymniicola	1.0
462c050eb172efee7620489afaddf159	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Sebacinales; f__Serendipitaceae; g__Serendipita; s__vermifera	0.7
46517a0314480a35fb2d5911a81b189c	k__Fungi; p__Mucoromycota; c__Glomeromycetes; o__Glomerales; f__Glomeraceae	1.0
468d86c2d82c291388cfdf70d807ec3a	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Chaetothyriales; g__Chaetothyriales; s__sp. MP-2014	0.8
46edddc79f47719ad22fb98b39d990a6	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Dermateaceae	0.7
470647f3c289331534d4fe172bba9364	Unassigned	1.0
47546f2c4e2b901b7f403127af39ad16	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Coniochaetales; f__Coniochaetaceae; g__Coniochaeta	1.0
4771b1b20ec859b6bcd99a6668a40c00	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Cantharellales; f__Tulasnellaceae; g__Tulasnella; s__calospora	0.556
47b10baa8653ccb75abff15456fabd1a	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales	1.0
47e24ff0d909194c0b73e1e9195ccb69	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Nectriaceae; g__Ilyonectria	0.6
489fbe76936101feb229b47ff1114bd9	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Nectriaceae; g__Ilyonectria	0.7
48ca7b85735fb5c9bbc0311ba420539c	k__Fungi; p__Basidiomycota; c__Agaricomycetes	1.0
492be40301097e60ef45c5a201583303	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Sordariales; f__Chaetomiaceae; g__Chaetomium	0.6
498d656cdbe404f16b4815afdf35547e	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Gloniales; f__Gloniaceae; g__Cenococcum; s__geophilum	0.6
498ede1d6ea09edf2dfa4cc6b4073fe5	k__Fungi; p__Ascomycota; c__Pezizomycetes; o__Pezizales; f__Pyronemataceae	0.6
49d36d966672daf02310ec249ae2a991	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Dermateaceae; g__Coleophoma	1.0
4a0a145d8da9abdf01c74360b4929194	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Sebacinales; f__Sebacinaceae	0.7
4a752aa223bc882da831bd6d0d4cbb14	k__Eukaryota; p__Ciliophora; c__Nassophorea; o__Microthoracida; f__Microthoracidae; g__Leptopharynx; s__costatus	1.0
4ae1b13e3386769e554f8b1a6afb0566	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Cantharellales; f__Ceratobasidiaceae; g__Ceratobasidium	0.6
4aeb024e42c31f5856da147212931927	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Mycenaceae; g__Mycena	1.0
4b7cfa88c62a65953e2163802a01fa7f	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Aspergillaceae; g__Penicillium	1.0
4b8ea99de2c4c31c1317e7f453d10267	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Mycenaceae; g__Mycena	1.0
4c3588f3723780c37d1ec76577607ba8	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Nectriaceae; g__Fusarium; s__oxysporum f. sp. lycopersici 4287	0.7
4c658f11039efb82851748c8f4c4d84b	k__Metazoa; p__Nematoda; c__Chromadorea; o__Rhabditida; f__Aphelenchoididae; g__Aphelenchoides	1.0
4c79f16a6f1b7e3898d0d210e74397bf	k__Fungi; p__Mucoromycota; c__Glomeromycetes; o__Glomerales; f__Glomeraceae; g__Rhizophagus	0.7
4c88fb7a5ba4094ac7c4e774df78623a	k__Fungi; p__Basidiomycota; c__Agaricomycetes	1.0
4cb34dc47ac9d2d868da98e44bce6e76	k__Fungi; p__Basidiomycota; c__Microbotryomycetes; o__Sporidiobolales; f__Sporidiobolaceae; g__Rhodosporidiobolus; s__sp.	0.7
4cdcfaa182452a782c4c5ec5d7f94510	k__Fungi; p__Mucoromycota; c__Glomeromycetes; o__Glomerales; f__Glomeraceae; g__Rhizophagus	0.6
4d12d2ed0e70e9be77bc5e83f2ede3f7	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Aspergillaceae; g__Penicillium	1.0
4d1de6c0a1ea16f0ea043a95a6a0ebf9	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Hyaloscyphaceae; g__Hyaloscypha	1.0
4da52d657e81891669dbad456eb3688b	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Filobasidiales; f__Piskurozymaceae; g__Solicoccozyma	1.0
4e2706a5cff669deccab7257f1b23488	Unassigned	1.0
4e3bd3914d38f364b3ecbad0c32fd9c0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Nectriaceae; g__Ilyonectria	0.7
4e63669612027cb71bd8d1501f57b46e	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Aspergillaceae; g__Penicillium	1.0
4ed1a6f5b225ad2c46632c090c7e66ea	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Hymenogastraceae; g__Alnicola	0.6
4ed5e752d70fe82e3d0defb3e6af8bb3	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Coniochaetales; f__Coniochaetaceae; g__Coniochaeta	1.0
4f3c17af9bd14cd50b9cab86a3dec748	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Hyaloscyphaceae; g__Hyaloscypha	1.0
4f7b38b3c7895e86a3a5346b186ec442	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Aspergillaceae; g__Penicillium	1.0
4f88c7ecfa1cecd64b4422592c1bb457	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Hyaloscyphaceae; g__Hyaloscypha	1.0
4fd7df1a6052e14724c116fdfbe4c2c8	k__Fungi; p__Ascomycota; c__Orbiliomycetes; o__Orbiliales; f__Orbiliaceae	1.0
501c559ec96340d4b956d8b0e410c53b	k__Metazoa; p__Nematoda; c__Enoplea; o__Mononchida; f__Mononchidae; g__Prionchulus	0.75
5035ffca5d10b95a01abc5f1250baa61	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Cantharellales; f__Ceratobasidiaceae; g__Ceratobasidium	0.6
504576f49c0d3c6d1d5093826aed90af	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Sporormiaceae; g__Preussia	0.9
5072ba5555f9f64884bd039fe8f8dd18	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Venturiales; f__Venturiaceae; g__Venturia	0.7
5094e23611594c8cc5c958861b1a8e23	k__Metazoa; p__Nematoda; c__Chromadorea; o__Rhabditida; f__Cephalobidae; g__Acrobeloides	0.7
50e5d13cd9d012bc7bad82a01f9c471d	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Hyaloscyphaceae; g__Hyaloscypha	1.0
512165df7502720b6ea5e6cb7f79fbca	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Dictyosporiaceae	1.0
515e6be3e134c9d005eb2a3b5e00aa78	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Filobasidiales; f__Piskurozymaceae; g__Solicoccozyma	1.0
51618962dc21522e916c50d8f2729633	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Hypocreaceae; g__Trichoderma; s__lixii	0.6
522af33d60bc6dc75b10662eb614f3cf	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Nectriaceae	1.0
53020f740f4fed5b76c9301c3d2328ba	k__Fungi; p__Ascomycota; c__Orbiliomycetes; o__Orbiliales; f__Orbiliaceae; g__Hyalorbilia	1.0
5396ed481315c6ba949721def2a09508	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales	0.8
54006b4436ab667bb9f8946afc4bbfc7	k__Fungi; p__Mucoromycota; c__Glomeromycetes; o__Glomerales; f__Glomeraceae; g__Rhizophagus	0.6
540d94e9002f8b4877e08d84507b85bc	k__Fungi; p__Ascomycota; c__Pezizomycetes; o__Pezizales; f__Tuberaceae; g__Tuber	1.0
5426aa94922c42f74de0bb62fea0336b	k__Metazoa; p__Nematoda; c__Chromadorea; o__Rhabditida; f__Aphelenchoididae; g__Aphelenchoides	1.0
5455ad0b7d8ca4df1b2a35cea794d718	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Hyaloscyphaceae; g__Hyaloscypha	1.0
5509aa3eeb9e99408cb92a9377a39703	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Phaeosphaeriaceae	1.0
551ff408239b4a8397b8629a249d2756	k__Metazoa; p__Nematoda; c__Chromadorea; o__Rhabditida; f__Aphelenchoididae; g__Aphelenchoides; s__blastophthorus	1.0
552e2a2789d89c8d52dd7909dfd95ac9	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Cystofilobasidiales; f__Mrakiaceae	1.0
55dae1c1241737037d736f82f93a734b	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Mycenaceae; g__Mycena	1.0
55e0edf9fcb93897df29b676b6434a58	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Sebacinales; f__Serendipitaceae; g__Serendipita; s__vermifera	0.8
5611789f19f8bc5a9c26d48785e4ccae	Unassigned	1.0
5637a71c91c0ef164c1525dbd9bc4a1d	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Aspergillaceae; g__Penicillium	1.0
56cbdb46a0dac970f8d751efac2d56ef	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Hyaloscyphaceae; g__Hyaloscypha	1.0
572d1d09026976e5e5bd93f98ec7d88d	k__Eukaryota; p__Ciliophora; c__Nassophorea; o__Microthoracida; f__Microthoracidae; g__Leptopharynx; s__costatus	1.0
577a74c6db290966a3b9a45fda3def30	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Cantharellales; f__Ceratobasidiaceae; g__Ceratobasidium	0.6
57e021c874d7d4f192be19f7188b410d	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Sebacinales; f__Serendipitaceae; g__Serendipita; s__vermifera	0.8
58039e3ae94dbd967cf1f9a9f94137c0	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Hyaloscyphaceae; g__Hyaloscypha	1.0
58166e474f40cf0c5f5500b6cca85622	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Melanommataceae	0.8
58253a4ff24593e37ed9620050f32937	Unassigned	1.0
583d101ec24a8d7a18cd13f0d77d380c	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Nectriaceae	1.0
58e608f1fb723aced7b76cd0f43fab82	k__Fungi; p__Ascomycota; c__Orbiliomycetes; o__Orbiliales; f__Orbiliaceae; g__Arthrobotrys	0.6
5931b8eb7ec6682b2d0df1e29d4237f0	k__Fungi; p__Ascomycota; c__Orbiliomycetes; o__Orbiliales; f__Orbiliaceae	1.0
598d9deb431ce0776ce05ded5145fc6f	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Hyaloscyphaceae; g__Hyaloscypha	1.0
598dfc80d1c7333896ff6679ec82a562	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Polyporales; f__Polyporaceae; g__Hornodermoporus; s__martius	1.0
59953c31a2ac7c07ca2576ec659b0aa1	k__Fungi; p__Ascomycota; c__Pezizomycetes; o__Pezizales; f__Pyronemataceae	1.0
5a57bf81a5efe303895cd5668ac999dd	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Sebacinales; f__Serendipitaceae; g__Serendipita; s__vermifera	0.8
5ae4857244ea0e993099af228d276044	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Coniochaetales; f__Coniochaetaceae; g__Coniochaeta	1.0
5b006787f36cdd197486a961efc33e9a	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Hyaloscyphaceae; g__Hyaloscypha	1.0
5baf77553b87f357bcf69ce133c85123	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Aspergillaceae; g__Penicillium	1.0
5c182297bd9c888025f4643ea80e41ed	k__Fungi; p__Ascomycota; c__Pezizomycetes; o__Pezizales; f__Tuberaceae; g__Tuber	1.0
5c8b156ec93c08ea99e2918c828c8e42	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Bionectriaceae; g__Clonostachys	0.8
5c9c948b9b618753ed825dcae79dd5ca	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Xylariales	0.7
5cb3b994a6393f43af0360b89cd6294b	Unassigned	1.0
5cb9ad71be8dc834046945150077a728	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Hyaloscyphaceae; g__Hyaloscypha	1.0
5cdc2da5fb15cdc8fa34174f02f1fa2a	k__Viridiplantae; p__Chlorophyta; c__Chlorophyceae; o__Chlamydomonadales; f__Chlamydomonadaceae; g__Chlamydomonas	0.6
5cfefa5f2f023005f64bb7eec9075c80	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Morosphaeriaceae; g__Aquilomyces; s__patris	0.6
5d4287a41a77677acd934295480125f3	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Polyporales; f__Polyporaceae; g__Hornodermoporus; s__martius	1.0
5d52253449774a799d215ff425bb8762	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Nectriaceae; g__Ilyonectria	0.6
5e13e319ec025cece58ec07e5f87a7a5	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Sebacinales; f__Serendipitaceae; g__Serendipita; s__vermifera	0.8
5e17416786301209cd2d931e04e2758f	k__Fungi; p__Ascomycota; c__Dipodascomycetes; o__Dipodascales; f__Trichomonascaceae; g__Blastobotrys	0.7
5e2f1898d33925893257c1d4736543a3	k__Fungi; p__Basidiomycota; c__Agaricomycetes	1.0
5e499622aca91dcfa069ef3874b2e18a	k__Eukaryota; p__Ciliophora; c__Spirotrichea; o__Urostylida	1.0
5e630b3c4dc73b021b3f0cf0b66d1291	k__Eukaryota; p__Ciliophora; c__Spirotrichea; o__Urostylida	1.0
5e9ade331f67d57f1fcbb182cd5006bb	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Sebacinales; f__Serendipitaceae; g__Serendipita; s__vermifera	0.7
5ef14a37cf86f17abd59916bb8b742e3	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Hyaloscyphaceae; g__Hyaloscypha	1.0
5f54c1b70c2ed26bb1626c210320a226	k__Fungi; p__Ascomycota; c__Leotiomycetes	0.8
604dd4995f8363ee194ed62bbd43a1c6	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Mycenaceae; g__Mycena	1.0
609d93ce4af89913730c8ca4ee945989	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Lentitheciaceae; g__Darksidea	0.8
60a9ccab0c22294e06f3e1b0fdb1a5bf	k__Fungi; p__Basidiomycota; c__Agaricomycetes	1.0
60b039ea8c91baff2304322020f8cdbb	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Cantharellales; f__Ceratobasidiaceae; g__Ceratobasidium	0.6
60c77c53f333dbbfdb5364545ca51f93	k__Fungi; p__Mucoromycota; c__Glomeromycetes; o__Glomerales; f__Glomeraceae; g__Rhizophagus	0.7
614527e40e5ebe77e62a63d3d0657aa1	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Tremellales	1.0
61c6115ccffe5f12bf778caf309659df	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Hyaloscyphaceae; g__Hyaloscypha	1.0
61ea45d6cfd415c0bbb9f5a1b6108b5d	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Dermateaceae	0.7
620b21875a91f241be1e3092529d9518	k__Fungi; p__Ascomycota; c__Pezizomycetes; o__Pezizales; f__Tuberaceae; g__Tuber	1.0
622d29423be1e6e7d10c448c122b78c4	k__Fungi; p__Ascomycota; c__Pezizomycetes; o__Pezizales; f__Tuberaceae; g__Tuber	1.0
623dea148a9ff39f8bc9cc7b6ccb42f4	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Dictyosporiaceae	0.9
62801a0e60545adfd6bfafd88c08b7a1	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Polyporales; f__Polyporaceae; g__Hornodermoporus; s__martius	1.0
6308d043a83508a24fc9f667878218bb	Unassigned	1.0
633b764d68ee385cf09d091192e46561	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Diaporthales; f__Diaporthaceae; g__Diaporthe	0.8
63493c926226d6373133c9aa62c433e0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Clavariaceae	0.7
638a56e5407832b959787fb37a2fabf9	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Sordariales; f__Chaetomiaceae	1.0
643943beb2628243a7014fbcd62f9743	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Mycenaceae; g__Mycena	1.0
64e48aee53e72125b694e3afaf196b06	k__Fungi; p__Mucoromycota; c__Glomeromycetes; o__Entrophosporales; f__Entrophosporaceae; g__Entrophospora; s__claroidea	0.9
6578131e5c8d719e6a7d3451c58b359d	Unassigned	1.0
65d4b7b85ca79ccb680e0818f001ad34	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Tubeufiales; f__Tubeufiaceae	0.8
660f01d7cfb61bc3daa3e91dda446e74	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Sebacinales; f__Serendipitaceae; g__Serendipita; s__vermifera	0.8
6625f870d93ea02478ab35d618f86f6d	k__Fungi; p__Mucoromycota; c__Glomeromycetes; o__Glomerales; f__Glomeraceae; g__Rhizophagus	0.8
6677646f994beb97db714bfe876111b3	k__Fungi; p__Mucoromycota; c__Glomeromycetes; o__Glomerales; f__Glomeraceae; g__Rhizophagus	0.7
66c83a1721d099ce6d819737b1097ced	k__Metazoa; p__Nematoda; c__Chromadorea; o__Rhabditida; f__Aphelenchoididae; g__Aphelenchoides	1.0
67046a0efeb3e90090856788ce295145	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Sebacinales; f__Serendipitaceae; g__Serendipita; s__vermifera	0.6
670899c6907e5410a21202090d5daf4a	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Dermateaceae	0.7
67c0aa460263df1d33e4a00fc2f4f653	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Hyaloscyphaceae; g__Hyaloscypha	1.0
67c88f035b353cb7817622b62b15383c	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Aspergillaceae; g__Penicillium	1.0
